f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,target
1.655956665,2.00392356,1.112441632,-1.494010781,1.189772544,1.112441632,-2.172482475,0.470436328,-1.109834209,-1.109834209,0
0.556493875,-8.348801867,0.216346391,-1.097780866,3.947826514,0.216346391,2.611443001,-3.335331616,2.557012763,2.557012763,1
1.022583331,2.151551227,0.362163084,-1.054114362,0.627547017,0.362163084,-0.332491075,1.096533132,-2.433183241,-2.433183241,0
1.015911356,2.502553363,-0.312762862,-1.65732319,-0.742720787,-0.312762862,-0.92079767,1.678578871,-2.303169006,-2.303169006,0
0.98240941,3.129779933,-0.587043993,-1.147817356,-1.387926228,-0.587043993,-2.092438123,1.288933572,-1.517006979,-1.517006979,0
1.343324563,0.94547477,2.499759081,-1.383193697,3.112825182,2.499759081,0.002314247,0.708557692,-1.863392426,-1.863392426,1
1.332360713,0.609191491,1.615368593,-0.888746762,2.329452475,1.615368593,-0.195414472,0.470410109,-1.027989132,-1.027989132,1
-0.800896175,1.441351579,0.349780523,1.122945717,-1.101107715,0.349780523,-0.347437318,0.621453416,0.660898862,0.660898862,1
1.12845518,3.398155501,2.363832154,-0.935220425,1.724207932,2.363832154,-3.391499577,-0.242974493,-1.190536122,-1.190536122,0
0.985404008,1.455749271,1.500914075,-1.36532174,0.670116208,1.500914075,-2.84473705,0.018787443,0.254659236,0.254659236,0
1.997352917,-12.94392489,-0.48671059,-2.291000091,5.360369366,-0.48671059,3.054553624,-4.516939014,4.884151341,4.884151341,1
0.827590619,2.226150408,-0.669714911,-2.47204456,-1.022094276,-0.669714911,-0.881506237,1.482254286,-3.093095005,-3.093095005,0
-2.44166656,2.168448539,1.534766208,1.520145383,-1.128906637,1.534766208,-0.151731355,0.190615606,-0.022720653,-0.022720653,1
0.441393272,3.092297722,0.794092665,-0.97292828,-0.065544729,0.794092665,-0.517372937,1.692986372,-2.524528805,-2.524528805,0
2.438432547,-3.14989993,2.2579795,-2.114549922,5.206320951,2.2579795,0.279555704,-1.269092518,-0.125085087,-0.125085087,1
0.9573856,0.732439971,3.443675039,0.999304219,3.442381061,3.443675039,0.766966369,1.140695991,0.650562631,0.650562631,1
-0.938115602,-6.208358757,-0.371970635,0.617793741,2.441420103,-0.371970635,3.228966051,-3.098154736,1.425175487,1.425175487,1
1.991440627,-5.094911278,0.382554495,-1.790417441,2.724742207,0.382554495,0.631907796,-0.914608965,2.384115671,2.384115671,1
2.323258692,-3.91620006,1.69121136,-1.958136158,4.68453406,1.69121136,1.004243847,-0.961054703,0.356666809,0.356666809,1
2.285835896,-0.5617151,2.638300874,-2.201922737,4.509721066,2.638300874,0.529014249,0.480733015,-1.903467653,-1.903467653,1
1.431894496,2.279794765,1.611693419,-0.938137482,1.166921586,1.611693419,-2.08054516,0.803820008,-0.526430117,-0.526430117,0
1.923638594,5.360092783,-0.093746531,-0.80056625,1.274643776,-0.093746531,-1.381769306,0.791192398,-5.379085222,-5.379085222,0
0.050829689,0.093400746,0.237808038,0.464582219,-0.43069879,0.237808038,-0.317964365,0.512606208,1.306732531,1.306732531,1
1.691000775,-1.495091237,0.440907912,-1.854988607,0.554441617,0.440907912,-1.048408316,0.752162979,1.642472641,1.642472641,1
0.859333783,0.180190693,-0.110181571,-0.66284767,1.050754338,-0.110181571,1.637501487,1.050544907,-2.064420591,-2.064420591,0
3.481969747,-14.82208964,1.199121647,-3.756749431,10.38616958,1.199121647,5.334795202,-5.445282326,1.8694442,1.8694442,1
1.52974323,1.312513713,1.757582519,-1.286423624,1.511228,1.757582519,-3.314731068,-0.480010528,0.529032368,0.529032368,0
2.46175813,-1.525793587,2.54838353,-1.849991999,5.861809567,2.54838353,1.55411264,-0.392800983,-2.503600275,-2.503600275,1
4.604960151,0.147398589,1.796594912,-0.297638108,6.921070501,1.796594912,-1.121296406,-1.74897021,-1.478653441,-1.478653441,0
0.672138002,3.409888797,0.283531557,-1.129010035,-0.604267802,0.283531557,0.246851771,2.762357249,-3.06479282,-3.06479282,0
2.696357324,-5.672026185,0.779081756,-2.047809492,4.780703312,0.779081756,1.741515088,-1.316709974,0.985642844,0.985642844,1
1.192811401,0.763775428,1.472554122,-0.782476824,1.286654373,1.472554122,-1.244386086,0.57294108,0.288302957,0.288302957,0
2.352511011,-7.817230551,0.690183764,-2.121135604,5.419657663,0.690183764,2.214371889,-2.613929716,1.740168779,1.740168779,1
2.310563892,0.572999855,3.235226265,-0.83153237,3.251354755,3.235226265,-3.575036541,-0.557459187,2.229050017,2.229050017,0
2.202871201,-4.889986545,1.364908332,-1.397659132,5.682764133,1.364908332,3.108455934,-1.173094166,-0.646296254,-0.646296254,1
-0.147567219,-0.308876091,1.477010135,-0.677288097,0.839302911,1.477010135,0.169421287,0.420396713,0.091933997,0.091933997,0
2.233674344,2.102154346,2.799190365,-0.621893437,3.802620166,2.799190365,-1.962224166,-0.129109065,-1.03104251,-1.03104251,0
0.673347746,2.218649106,1.016695732,0.449391657,0.895344592,1.016695732,1.019472655,1.959381915,-1.544849163,-1.544849163,0
0.869948289,2.619904231,-0.589391759,-2.524907888,-1.873180107,-0.589391759,-2.66186054,1.282222706,-1.653459106,-1.653459106,0
0.198698957,2.011391665,1.537760663,0.075205752,0.815094354,1.537760663,0.864625282,1.878294785,-1.42449477,-1.42449477,0
0.834054959,-0.807146308,0.997801402,-0.290790481,0.644411613,0.997801402,0.396547342,1.343190304,1.522293501,1.522293501,0
1.07665058,-0.589468496,3.425923886,0.301077401,4.346029139,3.425923886,-1.203395702,-1.539489708,1.251594007,1.251594007,0
-1.783676495,0.606184886,3.477095042,-0.228123552,-0.922038629,3.477095042,0.731221267,3.09431494,1.989704666,1.989704666,0
2.655882541,-9.881811591,2.576177536,-3.359541022,9.019002003,2.576177536,3.813357562,-3.65859002,0.1622049,0.1622049,1
-2.958923099,-3.200458036,-1.569232619,2.022814993,-3.479695986,-1.569232619,1.094818894,-0.922971914,4.205195577,4.205195577,1
0.180164057,0.521115855,1.228682288,-1.534614822,-0.869274186,1.228682288,-1.284405628,1.634638245,1.042789543,1.042789543,0
-0.551611151,-1.621199121,0.384979518,1.021376693,1.989839766,0.384979518,2.160246023,-1.293521437,-0.680122562,-0.680122562,1
3.012109659,-11.17442399,0.886130183,-3.493290862,7.023799392,0.886130183,3.209534049,-3.329792656,2.394943811,2.394943811,1
2.006515306,-7.201745397,0.445330821,-1.558187493,5.555246913,0.445330821,2.636235475,-2.990820929,0.720591119,0.720591119,1
0.870054509,-4.601126153,0.392208232,-0.646904174,3.366713953,0.392208232,1.655769981,-2.122716808,0.748126217,0.748126217,1
1.936871232,-7.400634619,0.787071641,-2.215057809,5.620390796,0.787071641,3.359186859,-2.234374839,0.189451223,0.189451223,1
1.482854351,3.624616893,0.566689121,-1.598099352,0.406163215,0.566689121,-2.2561779,0.935582032,-2.702619518,-2.702619518,0
0.550218645,-4.473191903,1.567190186,-1.562705207,3.897348502,1.567190186,1.546370549,-1.940498399,0.138150867,0.138150867,1
0.875139807,-5.428060509,-0.223744136,-1.143195803,1.348135861,-0.223744136,1.087250494,-0.97253066,2.99972797,2.99972797,1
-0.741590595,1.164443366,1.436260888,-0.620914046,-1.826789758,1.436260888,-0.851798446,2.272804693,1.531413324,1.531413324,0
0.210908968,4.431907164,0.687265265,-1.561719404,-0.820909408,0.687265265,-2.159458237,1.247892445,-3.220244806,-3.220244806,0
-0.336680867,1.571125556,-2.196209439,-1.353001315,-3.538769802,-2.196209439,2.460851306,3.936129978,-2.715962181,-2.715962181,0
1.026475609,0.162397774,2.621469131,-0.07860292,2.992489068,2.621469131,0.016333159,0.328438415,0.184845462,0.184845462,0
0.846206246,1.595529736,2.051875526,-1.412648322,0.305799464,2.051875526,-2.447034408,1.154821256,0.776702988,0.776702988,0
2.018926976,-2.021036645,1.797353174,-1.745333406,3.911861832,1.797353174,0.60580142,-0.244589719,-0.488004972,-0.488004972,1
0.087018007,0.863428613,1.522612935,-0.452719515,-0.120253144,1.522612935,-1.344327243,0.882557307,1.160015527,1.160015527,1
1.840724401,-0.451588702,2.267695373,-1.695783199,4.169403467,2.267695373,1.373218572,0.642031728,-2.337228159,-2.337228159,1
1.375125578,-3.381231515,1.509124815,-0.908350925,3.6894122,1.509124815,0.542497401,-1.42108435,1.077667116,1.077667116,1
1.052131009,1.123505415,-0.065450535,-0.973318064,1.331090092,-0.065450535,2.144094396,1.618917987,-3.648267649,-3.648267649,0
0.29571633,1.971890485,2.464529963,-0.508743429,1.12095555,2.464529963,-1.000131032,1.11863034,-0.370615747,-0.370615747,0
1.311258918,2.390377856,0.945734549,-1.710186925,-0.119665666,0.945734549,-2.861545833,0.980532621,-0.426465645,-0.426465645,0
0.915306711,2.157365849,-0.210401397,-0.591396465,0.062661754,-0.210401397,-0.22673182,1.111860576,-2.11470404,-2.11470404,0
-1.448958248,0.462741742,-0.375456202,-1.108982179,-3.234070652,-0.375456202,2.087751667,3.518891033,-0.5933755,-0.5933755,0
0.397917412,1.034588129,1.626049685,-0.399386523,0.734519475,1.626049685,-0.610967692,0.963158062,0.144428435,0.144428435,1
0.563172597,1.00739233,1.797041418,-0.30453608,0.969447011,1.797041418,0.194781941,1.664000452,-0.014929019,-0.014929019,0
0.612690014,0.951797318,1.141738803,-0.475554601,0.193710806,1.141738803,-0.352170667,1.553781026,0.333354849,0.333354849,0
-0.536106009,5.149895059,2.967832875,-0.777767125,-0.474500798,2.967832875,-4.609715551,0.365005081,-0.705089342,-0.705089342,0
0.173649538,-1.735188739,1.045733719,-0.580339232,1.889472466,1.045733719,0.653603799,-0.769226922,0.064951788,0.064951788,1
1.701694256,1.635814139,-2.207782152,-2.288986265,-1.385329128,-2.207782152,-0.455338296,1.606143203,-2.930263908,-2.930263908,0
2.226847844,0.565507556,1.990633153,-1.965020586,2.621110362,1.990633153,-0.568276498,1.318073142,-0.940905058,-0.940905058,1
1.077146056,-1.652868801,2.687517217,-1.492913908,4.554240892,2.687517217,0.762420132,-1.022852578,-1.349294627,-1.349294627,1
-0.379873531,-6.646722898,0.617413368,0.596404171,4.031461099,0.617413368,3.354180327,-3.321875073,1.598280923,1.598280923,1
0.625116874,3.219463881,0.904094581,-0.830566602,0.105598666,0.904094581,0.5125277,2.633487582,-2.870884813,-2.870884813,0
0.180554098,1.121954133,0.795378837,-0.501112106,0.186319447,0.795378837,-0.001030801,1.045592742,-0.809027996,-0.809027996,0
1.474853718,0.982277592,-0.106261713,-1.726067416,0.429151839,-0.106261713,-1.456573514,0.320124162,-1.250927064,-1.250927064,0
2.561064469,-8.234155628,1.782628857,-3.100192259,7.262409861,1.782628857,3.879574376,-2.135303822,-0.248858552,-0.248858552,1
0.198890029,2.295098222,1.221804146,-1.205880325,-0.769032818,1.221804146,-1.271003838,1.896062386,-0.560302785,-0.560302785,0
0.827794939,1.230551701,4.488198239,0.486509439,2.621254852,4.488198239,-2.050567664,0.892559309,2.850032584,2.850032584,0
1.993853365,-5.573264597,0.950592928,-2.450807487,2.70451705,0.950592928,0.381666277,-0.579627434,2.983571251,2.983571251,1
1.56682927,1.49296736,-0.233077684,-1.020671818,0.783808908,-0.233077684,-0.582376002,0.626558177,-1.924442395,-1.924442395,0
1.721450754,-7.265332883,1.498214068,-2.068679602,5.482561066,1.498214068,1.964386037,-2.71093658,1.546554006,1.546554006,1
0.000463267,1.936647408,0.644047614,-2.052897171,-2.062646011,0.644047614,-1.684474736,2.270364377,-0.18704115,-0.18704115,0
0.030014489,-0.232668185,0.455912594,0.161316254,-0.239423693,0.455912594,-0.610292075,0.208211911,1.472034567,1.472034567,1
2.304945301,-4.762921225,1.982613892,-1.836175302,5.891373918,1.982613892,1.91246422,-1.568050132,-0.139873267,-0.139873267,1
0.715340645,-4.312034978,0.780593573,-0.864327005,2.603812621,0.780593573,0.782555257,-1.650775634,1.777596172,1.777596172,1
1.149845913,-3.571009592,1.379579421,-1.744420576,2.69950285,1.379579421,0.931263741,-0.330673371,1.050882069,1.050882069,1
1.538519936,1.015176436,1.723262053,0.558935698,2.261490691,1.723262053,-0.301954588,0.764414379,0.424419747,0.424419747,0
3.361471042,-0.857114914,0.292961178,-0.844555342,3.485774127,0.292961178,-0.061706508,-0.021762313,-0.369490135,-0.369490135,0
-0.157311007,1.43583592,2.503124194,-0.798062128,1.624084961,2.503124194,0.162836852,0.879142726,-1.592714877,-1.592714877,1
2.60787652,0.993973704,0.13358817,-2.434669573,1.162920835,0.13358817,-2.960445903,-0.102278703,-0.781747405,-0.781747405,1
2.071483946,-1.387450309,1.574350543,-2.351990055,2.217584974,1.574350543,-0.955271456,0.514012341,0.705693564,0.705693564,1
2.995643347,2.726773784,0.941815453,-0.460962905,3.297739829,0.941815453,-2.098909305,-0.457357983,-2.180115424,-2.180115424,0
0.20029387,-0.050256751,-0.319572152,-0.351566263,-0.115445535,-0.319572152,2.378053137,1.933583635,-1.377734727,-1.377734727,0
1.676174444,0.641351755,0.672069453,-1.724524362,0.573183704,0.672069453,-1.425178022,1.088774258,-0.031331053,-0.031331053,0
0.250755355,1.795537187,3.701408091,0.71951596,1.560708293,3.701408091,-1.177152895,1.471945459,1.909823152,1.909823152,0
0.556647028,1.266117595,0.688241407,-1.230833939,0.393454233,0.688241407,0.551595247,1.663274253,-1.914841608,-1.914841608,0
0.290957023,2.702847394,1.012181657,-1.250253255,-1.066623459,1.012181657,-1.834635194,1.791319933,-0.571911676,-0.571911676,0
1.384556817,-9.830026792,-0.819282259,-1.793778688,3.371991177,-0.819282259,2.146879628,-3.344492212,3.912702168,3.912702168,1
1.668386827,3.494871989,0.3788751,-1.440335406,0.50199605,0.3788751,-2.48171558,0.638678212,-2.451837532,-2.451837532,0
0.726264048,-3.074813562,0.431827911,0.480469713,3.025290717,0.431827911,1.738657998,-1.565235573,0.555621067,0.555621067,1
2.534120861,-2.858968361,1.380157098,-1.429996306,5.146273176,1.380157098,1.764333119,-0.775564229,-1.211225145,-1.211225145,1
-0.941433955,3.112811031,-0.179988717,-1.282937377,-3.422353942,-0.179988717,0.067681725,3.50953498,-1.663166765,-1.663166765,0
-0.774782443,-10.31118218,-1.309592153,0.209228318,3.178146694,-1.309592153,4.408913362,-4.582995019,2.983351772,2.983351772,1
-0.276193175,1.328738697,0.844059386,-0.886890165,-1.251583542,0.844059386,-0.620813706,1.813450973,0.136428914,0.136428914,0
3.365611842,-9.749136179,1.522478972,-3.674635609,7.202099484,1.522478972,2.958363969,-2.389258204,1.702248607,1.702248607,1
0.120321167,-0.890698497,0.505221375,0.012462657,0.215960041,0.505221375,-0.065939993,0.134437124,1.376545456,1.376545456,1
4.140252645,-7.252432191,0.940819955,-3.662240515,5.964012555,0.940819955,0.990828798,-1.646230241,1.555903347,1.555903347,1
0.133446921,-0.143438526,0.834367017,-1.576906805,-0.702618301,0.834367017,-0.184324181,1.730439098,0.524158328,0.524158328,0
-0.237656101,5.19510812,-0.389583232,-1.972812762,-3.431646394,-0.389583232,-3.405270968,1.916218836,-2.475562398,-2.475562398,0
2.830642863,-6.548939843,1.053381804,-2.445200706,5.601160124,1.053381804,2.17769471,-1.651308457,0.788493689,0.788493689,1
0.052259637,-5.008586205,0.19247277,-1.028461994,1.771364198,0.19247277,1.56216647,-1.54859534,1.653765699,1.653765699,1
-0.835855885,-0.686434411,1.552139294,-0.624481589,0.327725564,1.552139294,0.003145153,0.075454879,0.611819011,0.611819011,1
-0.665050716,-1.969633018,1.349193376,-0.144302419,0.803989321,1.349193376,0.855199161,-0.12282543,1.416098604,1.416098604,1
-0.165106236,2.218021844,2.254410947,-0.239010224,-0.193659528,2.254410947,-0.248679284,2.51298104,0.141897689,0.141897689,0
-0.864982084,7.118526258,1.890149563,1.093989044,-2.352741221,1.890149563,-2.831652269,2.749744791,-1.014121709,-1.014121709,1
0.242909799,-2.616947484,0.922358836,-0.736471274,1.423482699,0.922358836,-0.081605694,-1.024224227,1.605682692,1.605682692,1
-0.229650469,1.339960727,0.764440767,1.137484384,0.1181898,0.764440767,-0.393570335,0.218129092,0.40671769,0.40671769,1
0.0856705,2.662215812,-1.722103909,-1.696094827,-2.823054726,-1.722103909,0.841265436,3.054474464,-3.345438811,-3.345438811,0
0.69175655,1.40196728,2.943762602,-0.790492355,1.75207778,2.943762602,-2.291782517,0.203780599,0.692874492,0.692874492,0
1.372620134,-3.809448185,1.2320959,-1.881093012,3.100710687,1.2320959,1.015026743,-0.651800019,0.715633498,0.715633498,1
-0.736348069,3.513910129,-0.962892732,-1.17561323,-2.730279111,-0.962892732,1.238790374,3.186249937,-3.943868446,-3.943868446,0
1.012720143,0.446885758,0.054912966,-0.411144942,2.029763727,0.054912966,2.495763905,0.968074598,-3.263833059,-3.263833059,0
0.562502829,-7.154180524,0.955474071,-1.431348536,3.393473304,0.955474071,2.230520415,-1.990288763,2.626546681,2.626546681,1
0.993234559,2.116951508,1.14858748,-1.528327831,0.953848213,1.14858748,-1.049902014,0.921547137,-2.084878987,-2.084878987,0
2.346107213,-1.348297165,2.552030468,-0.251775938,4.219124257,2.552030468,-0.389532738,-0.259744154,1.527821036,1.527821036,0
1.297738609,0.839641766,1.015136211,-0.698785191,1.465866878,1.015136211,-0.403948083,0.711755469,-0.687038619,-0.687038619,0
-0.434589336,0.012422032,2.060566421,-0.584326728,0.181974953,2.060566421,-0.928619539,0.611552694,1.460368412,1.460368412,1
-1.081903034,-1.894159356,-1.320773035,2.115543798,-0.951767544,-1.320773035,0.639603272,-1.517078048,2.34103684,2.34103684,1
2.305543317,1.101976505,0.17253475,-1.765109143,2.02583626,0.17253475,-0.363802774,0.592601744,-2.622610338,-2.622610338,0
3.329805778,-1.541110321,3.068172005,-2.403061633,6.895154278,3.068172005,1.841488868,0.188763169,-2.939817215,-2.939817215,1
2.513975241,1.567665692,2.523982897,0.001738527,4.588760095,2.523982897,-1.819923366,-1.034634427,-0.865919177,-0.865919177,0
0.800140034,-3.457580009,1.085708951,-0.396355956,4.097498798,1.085708951,2.204220539,-1.720009532,-0.562740349,-0.562740349,1
1.189911278,0.41966771,2.322331336,-1.001827029,1.687020352,2.322331336,-2.048900745,0.247386515,1.253499205,1.253499205,0
0.606219899,2.146670548,0.179209797,-2.131379669,-1.118837752,0.179209797,-2.41057492,0.916528275,-1.166468044,-1.166468044,0
2.029652289,-8.406156759,1.200712691,-2.674606132,5.434752502,1.200712691,1.480593166,-3.159301921,2.356971775,2.356971775,1
3.76143843,0.234461345,2.014620265,-1.127918945,4.889310758,2.014620265,-2.080674632,-0.831083894,-0.203002945,-0.203002945,0
1.535345744,2.68696508,0.53307905,-1.159075796,1.012031618,0.53307905,-1.891518116,0.313017668,-2.152423422,-2.152423422,0
1.78033177,3.65551024,-1.870152617,-2.729831143,-1.236727153,-1.870152617,-2.700303662,0.568290943,-4.159462883,-4.159462883,0
2.193330798,0.585180016,2.24636247,-0.969912686,4.493627187,2.24636247,-1.609895378,-1.521484647,-1.414365806,-1.414365806,0
1.151335152,-0.448715768,2.279815528,-0.95757014,1.798631004,2.279815528,0.068517769,1.49976994,1.033965931,1.033965931,0
1.379579671,0.485995324,1.274529457,-1.647551819,1.901362701,1.274529457,-0.675252949,0.352329398,-1.274709663,-1.274709663,0
1.777558445,-2.323777213,1.995131915,-1.639557386,3.993965692,1.995131915,0.916822718,-0.255572402,-0.320754369,-0.320754369,1
-0.981529349,3.000275506,2.158593513,0.35861254,-0.798952166,2.158593513,-1.411140214,1.384891035,0.250118089,0.250118089,1
1.567545516,-10.64966649,0.973266425,-1.668345573,8.043790073,0.973266425,5.207219072,-4.55972573,0.307515862,0.307515862,1
2.693763883,2.277999933,1.444645297,-1.354093155,3.069371704,1.444645297,-3.547651687,-1.205602132,-1.433223672,-1.433223672,0
1.059949757,2.936537119,0.44792949,-1.963578832,-0.479439388,0.44792949,-2.926344081,0.713420485,-1.582430613,-1.582430613,0
0.36157192,-2.626268834,0.300992878,0.462441532,2.313276937,0.300992878,1.207538146,-1.609967868,0.636221022,0.636221022,1
0.284231926,3.50628905,1.680265534,-0.241544214,0.479384324,1.680265534,0.183421611,2.315244794,-2.341563607,-2.341563607,0
0.516847788,-4.684795827,0.35732639,0.238285166,2.757199643,0.35732639,1.512422338,-2.070168629,2.090373049,2.090373049,1
1.624856427,1.590367021,2.130817402,0.259222349,2.337677604,2.130817402,-1.007036535,0.76811313,0.296457336,0.296457336,0
0.117598655,1.422075223,-0.937349996,-1.352024415,-1.966889137,-0.937349996,1.481651923,3.070721579,-2.109599883,-2.109599883,0
1.300745573,-5.986737839,1.489205173,-1.505589166,4.367827397,1.489205173,1.2266326,-2.275045577,1.982852512,1.982852512,1
2.590641976,-5.1557878,1.320649325,-2.599905479,5.005210625,1.320649325,1.39455938,-1.284212145,0.30295291,0.30295291,1
0.75421087,6.437027668,2.241051777,1.300290177,0.769092269,2.241051777,-1.612216392,2.150618766,-2.290459048,-2.290459048,1
1.2955854,-3.087735068,1.746433046,-0.756263058,5.382675138,1.746433046,2.698407279,-1.491400503,-1.786670527,-1.786670527,1
-0.98327106,-6.112283124,-0.877255882,0.666601061,1.401886054,-0.877255882,3.46186522,-2.246265175,1.864201231,1.864201231,1
1.497728462,3.831224859,0.124473446,-0.993906587,1.084882309,0.124473446,-0.181777142,1.359319414,-4.489321813,-4.489321813,0
0.305049246,0.998030858,1.014812062,0.094752023,-0.434630418,1.014812062,-0.881872503,1.344886902,1.368263007,1.368263007,1
-0.387375148,-0.370327842,-0.443281981,0.354739396,-1.25701813,-0.443281981,-0.297642576,0.227074763,1.442287881,1.442287881,1
0.985967363,-0.456076229,1.353065183,-0.645789484,1.589421683,1.353065183,-0.091492291,0.500766287,0.483173675,0.483173675,1
-0.060251409,0.588857114,2.021312005,0.198573338,0.990851764,2.021312005,0.94912642,1.596911116,0.197022111,0.197022111,0
1.136197584,-2.929790009,0.51674722,-1.570322562,1.138399943,0.51674722,0.029865609,0.029402662,1.794349666,1.794349666,1
1.464722749,2.413645223,1.702510935,-0.080097404,1.132258644,1.702510935,-2.303755779,0.747058908,0.452090208,0.452090208,0
0.307494662,-1.99852953,1.318067165,-0.686856655,2.158243154,1.318067165,0.794951509,-0.597720136,0.28652387,0.28652387,1
1.221193597,2.052442482,-0.490619678,-2.050419367,0.15872439,-0.490619678,-1.10981389,0.497826014,-3.176351156,-3.176351156,0
0.891269129,1.07727592,1.223793368,-0.975750424,0.389859141,1.223793368,-0.783893834,1.460879818,0.036816553,0.036816553,0
1.220462045,-3.968525468,1.296826674,-1.113490581,3.337974875,1.296826674,0.564859728,-1.490285919,1.487978304,1.487978304,1
-2.012541037,-1.187694328,0.516354802,1.323491231,-1.091367854,0.516354802,-0.098783329,-1.004948003,2.448020243,2.448020243,1
0.572233999,3.878935186,2.579180921,-1.484863335,0.370135467,2.579180921,-4.569747202,0.112126668,-0.447611723,-0.447611723,0
1.442639063,2.228640286,0.960104421,-1.434516879,0.642753573,0.960104421,-2.697636392,0.338883508,-0.793494219,-0.793494219,0
1.295616439,-2.841893009,0.433155251,-1.655886442,0.88371713,0.433155251,-0.439418049,0.083226671,2.181690162,2.181690162,1
1.646240023,2.96307502,1.943853717,-0.90273652,2.103764229,1.943853717,-1.387078612,0.980637705,-2.002071336,-2.002071336,0
-0.262586683,3.001633364,2.555526838,0.221407298,1.113601738,2.555526838,-0.181478164,1.37114489,-1.497448373,-1.497448373,0
-0.203231575,3.640766388,0.882254033,0.244579065,-1.012585745,0.882254033,-1.097516335,1.682227131,-1.066297578,-1.066297578,1
0.743751731,4.760722928,0.442033363,-1.552542721,-1.092029611,0.442033363,-2.932484004,1.398292817,-2.651194614,-2.651194614,0
-0.171499351,-0.097267449,1.047894914,-0.00132813,0.463730483,1.047894914,-0.631097116,-0.231001535,0.833135845,0.833135845,1
2.693317859,0.692771377,0.213339881,-2.396039421,2.013844883,0.213339881,-1.116174186,0.470180625,-2.059885807,-2.059885807,0
1.923627969,1.388100501,2.571119512,-1.384956621,2.600505474,2.571119512,-1.805997672,0.711818884,-0.292176455,-0.292176455,1
0.484443582,-7.149444023,0.907152184,-1.173241792,4.238573864,0.907152184,3.198171922,-2.361730186,1.349862383,1.349862383,1
0.518045936,3.001789028,0.169210121,-0.656337846,-0.023562286,0.169210121,-0.172008266,1.351670563,-2.933840051,-2.933840051,0
1.622144434,1.076130919,1.135174024,-2.117537821,1.479802834,1.135174024,-3.237054164,-0.855496254,-0.640891446,-0.640891446,0
2.263431377,-4.977887387,1.157331208,-2.137480661,3.425615216,1.157331208,0.571428721,-0.650371146,2.258131175,2.258131175,1
0.011837253,2.576867065,2.766553966,-0.523614029,-0.082053708,2.766553966,-2.268229804,1.605242864,0.995707881,0.995707881,1
0.861158306,-6.847397044,1.420878509,-1.589438908,4.436011574,1.420878509,2.281541549,-2.275417773,1.737446217,1.737446217,1
-1.037819748,2.067293956,1.037403104,-0.339413937,-1.902481547,1.037403104,-0.293978117,2.239628716,0.000610657,0.000610657,0
1.95993144,2.974666103,1.897528218,-1.417676938,1.304886961,1.897528218,-3.780813867,0.388754708,-0.292035083,-0.292035083,0
-1.035836272,-0.494261126,1.570246684,-0.372369722,0.367358921,1.570246684,0.997296084,0.614488745,0.004075027,0.004075027,1
-0.170690885,-0.349450725,2.598180208,0.099852925,0.920953765,2.598180208,0.448236396,1.523644581,1.89048399,1.89048399,0
1.332675568,0.186493838,0.10345047,-1.146803357,0.317711918,0.10345047,-0.049649426,1.365937208,-0.269040094,-0.269040094,0
-0.435177625,0.271758788,0.55202382,0.945436953,-0.213092823,0.55202382,-0.229788478,0.07369191,1.18748502,1.18748502,1
1.138830239,4.053527849,0.066924388,-1.600420328,-0.972719918,0.066924388,-3.562950882,0.711516082,-1.862994891,-1.862994891,0
2.722573189,-4.106769698,2.573372363,-2.956763785,6.036785712,2.573372363,2.147258717,-0.261880493,-1.137099257,-1.137099257,1
4.782570864,-11.50676265,1.06027686,-4.290900287,9.139267284,1.06027686,4.18053279,-2.801402161,0.986426723,0.986426723,1
0.744028362,0.897237349,0.570201359,-1.176108888,0.091865401,0.570201359,-1.342674838,0.544966765,-0.245574134,-0.245574134,0
0.860558118,2.311459278,1.546962581,0.374563196,1.495404076,1.546962581,-0.920741941,0.506607205,-0.776979998,-0.776979998,0
-0.706919703,6.757069826,2.177083594,0.832455991,-2.163937287,2.177083594,-2.35157974,3.312521127,-0.864412843,-0.864412843,1
0.394733115,-7.998322881,-0.109797384,-0.579754055,4.015292867,-0.109797384,3.810848502,-2.946084525,1.584862727,1.584862727,1
1.651068359,-0.593859548,0.5962761,-0.582613356,2.206542075,0.5962761,-0.084720901,-0.206014214,-0.21537892,-0.21537892,1
-1.811882543,4.007963021,1.8890735,1.462462538,-1.96083707,1.8890735,-1.635107536,1.449384175,0.642857774,0.642857774,1
0.960148619,1.108236286,0.276556213,-1.739639817,-0.933231881,0.276556213,-2.190361622,1.118133745,0.419344712,0.419344712,0
-1.52060407,-3.567790735,0.350237063,1.286369666,0.654019308,0.350237063,0.786860119,-2.419430065,2.745937466,2.745937466,1
0.973518129,-0.901862312,0.060467646,-2.213850017,0.089061097,0.060467646,0.685962106,1.611646497,-0.663031166,-0.663031166,0
-0.453716042,-0.09473497,2.719161083,0.178043592,1.203920243,2.719161083,0.50620953,1.084200056,1.21767793,1.21767793,0
1.986300459,0.423718721,0.530376672,-1.498527601,1.570096128,0.530376672,-1.332243373,0.169028625,-0.62678856,-0.62678856,0
2.25794494,-5.014298602,2.51170927,-2.408484744,6.280760649,2.51170927,2.396789731,-1.182244626,-0.571932854,-0.571932854,1
1.090703615,1.008891633,-0.877187583,-2.030004986,-0.81274932,-0.877187583,-0.625890032,1.24292624,-1.739414957,-1.739414957,0
