x1,x2,t
0.532463845,34.83610066,0
0.115724625,39.86178378,0
4.020838923,-33.77857049,0
4.535476792,-80.90484752,0
1.473488929,79.22724819,0
1.635686447,83.99407012,0
5.07005364,15.98651677,0
6.13546414,109.7760808,0
4.223977762,-72.96661225,0
5.325813605,34.07406463,0
5.123611978,37.20033416,0
4.410855859,-85.79341907,0
0.289628659,21.05525734,0
5.734057728,68.61690114,0
2.3285546,23.95649359,0
3.561003619,-90.556224,0
2.028952965,62.04584947,0
3.43109366,-90.05852326,0
2.304086114,33.73033747,0
4.284367425,-94.00115302,0
6.997395761,31.1487581,0
1.404513665,93.10929047,0
3.483883753,-101.7849673,0
2.342510743,-13.54483631,0
4.804853584,-14.16494427,0
4.654064413,-54.69445389,0
1.233260779,66.31463909,0
0.114304517,6.409162397,0
1.884261022,42.77928786,0
5.790627715,85.37583507,0
1.94696642,86.15418559,0
2.544121976,-12.60050849,0
1.239823658,99.0147951,0
6.38598735,115.4583007,0
0.988674471,100.7942283,0
6.191508025,64.26613259,0
0.63311404,88.29409934,0
0.233505143,37.29031375,0
2.207237081,34.66625586,0
1.36227986,143.8027448,0
6.77365399,103.5242875,0
6.561671145,101.449865,0
0.857557457,91.36403329,0
6.542212567,77.57385893,0
0.907750121,111.0432062,0
2.593071269,-13.34944632,0
4.06544904,-85.98069411,0
1.564437584,68.85107408,0
5.745248969,58.59706483,0
1.660660866,85.80373317,0
0.506135176,41.84431739,0
0.120382533,23.61883644,0
5.928528863,86.89910113,0
1.381309689,86.92984847,0
6.715055659,81.38567521,0
3.371549521,-104.3481146,0
4.231439551,-97.37298053,0
4.143425343,-74.17517972,0
1.417424631,97.87081875,0
3.535632385,-103.6954283,0
0.37805266,29.1985482,0
4.391046594,-85.62864155,0
6.449509261,90.74529432,0
5.405443362,103.4113418,0
6.791985455,75.49104191,0
3.881134271,-87.29509428,0
5.249868068,66.32953747,0
2.812822106,-69.69805747,0
0.726702821,73.5653223,0
1.253870971,92.27031425,0
5.522815817,38.70329088,0
0.072165325,-6.586922559,0
5.085609156,33.95881216,0
2.887621994,-33.9617029,0
6.519148685,73.44442568,0
1.429426559,102.1175167,0
2.817882531,-46.50103364,0
5.110788706,5.485400755,0
2.440696184,-5.111979017,0
6.502393903,61.52099827,0
5.071907512,-1.683570344,0
2.412129507,4.414091903,0
6.755530022,98.26927535,0
5.626767158,85.68561513,0
1.302807745,104.7735492,0
4.329201378,-72.1362756,0
5.70969151,93.86977299,0
3.920014722,-122.8442097,0
2.263981871,-5.162995948,0
5.20141872,-1.65796951,0
2.039065595,60.9300476,0
6.741202907,79.4430796,0
5.264689237,45.11522199,0
6.949804799,76.00365458,0
2.821560619,-62.18282674,0
1.05995099,107.3543372,0
5.246634748,20.98963187,0
6.489853526,126.209558,0
2.565018808,-3.980949696,0
1.051374377,93.56952996,0
4.122151544,-63.61441618,0
5.297000417,36.32985738,0
3.11E-04,8.243508089,0
3.006343405,-68.96955865,0
6.424971253,78.09823248,0
5.0260404,-14.22509294,0
4.641841222,-49.58930893,0
5.38759188,33.13939678,0
0.651731025,72.00289681,0
4.936414283,-6.638671145,0
4.989208394,-16.81351804,0
2.572172286,1.117302478,0
3.718254033,-107.9594752,0
4.194623322,-54.57844178,0
5.274049363,35.42859608,0
0.499465841,51.15388546,0
5.719297382,61.86963347,0
4.91311592,-37.00154467,0
1.905107219,56.35055022,0
6.091416684,88.72436256,0
3.663853108,-127.1530829,0
3.041826143,-69.34550782,0
4.232345085,-87.97397101,0
1.927868393,68.50995184,0
3.06024205,-81.15057023,0
6.954132367,55.22281076,0
3.937447636,-95.77022873,0
0.24484421,56.44921287,0
1.146133868,67.23574388,0
6.763335849,62.37206175,0
3.263324923,-75.03920933,0
4.87732341,-26.22833434,0
6.198277962,89.91890967,0
0.068849777,12.5750469,0
5.419261244,72.50842826,0
6.290524021,106.9385098,0
2.715128528,-13.90606224,0
3.963121279,-101.1276087,0
6.841117981,86.87719268,0
6.334917598,94.45936998,0
2.342692902,31.02751795,0
1.730897385,78.74186694,0
6.547529739,135.4101976,0
5.820158709,99.51611116,0
1.20983385,121.1885324,0
6.741780686,100.9172253,0
2.613301501,-23.31090625,0
1.431825639,121.2504419,0
6.853902456,80.63193051,0
0.575106903,73.77158826,0
5.78024094,95.73268428,0
6.91232718,51.18390033,0
0.150978901,-16.97205745,0
6.423011701,70.32328862,0
6.443432866,101.3371772,0
6.793544354,88.53958883,0
5.617144108,81.92083773,0
4.293141574,-78.57255918,0
3.687484407,-113.2811754,0
3.303733171,-82.94599922,0
6.118107078,73.49297091,0
0.476797476,103.5117623,0
6.702545561,75.57770797,0
4.374929242,-70.29181088,0
5.414157698,64.14740231,0
6.161388212,70.61431442,0
0.783932195,96.62480327,0
0.949552688,72.90926747,0
0.075815683,-0.477025488,0
2.94790353,-48.74188591,0
1.211950317,68.28868736,0
2.026126227,15.01441608,0
1.132694882,124.3384584,0
0.384706303,51.17410756,0
1.620047349,94.6571263,0
1.093974766,153.5634602,0
5.363996927,56.51672893,0
1.448276744,112.0899428,0
6.989686389,73.19030928,0
2.78549411,-36.13247757,0
6.403702978,93.87570312,0
3.189627544,-73.92988874,0
4.159364149,-47.09635211,0
5.72202771,67.69133156,0
0.816924123,82.17642334,0
0.521945038,49.35580193,0
1.702967055,101.6107188,0
5.645609764,131.1917145,0
2.006024534,62.72958303,0
3.350600252,-86.48877136,0
4.219183399,-102.7694584,0
1.013787604,79.59973426,0
3.226027076,-92.78626577,0
5.941004022,133.9536453,0
2.47896145,-0.920052047,0
1.288451636,70.61706016,0
1.128459087,80.84586363,0
5.582871462,65.47141392,0
4.502028394,-99.59992103,0
2.17205918,21.40304124,0
1.111199669,91.17621118,0
2.24129347,20.34038812,0
6.47625872,57.22945429,0
5.035852281,39.13708307,0
5.329028295,21.24760855,0
2.985601821,-56.86328548,0
5.495201973,41.46316637,0
6.744625374,106.3276876,0
4.515484961,-47.92748063,0
5.556348192,80.3815397,0
2.369355934,10.74175478,0
3.011317844,-85.50078223,0
4.781290239,-15.33959815,0
3.468804357,-106.0376871,0
6.265792017,70.28226929,0
6.312158023,83.43980674,0
1.287979055,112.3844559,0
2.558225064,-1.470926923,0
4.648515821,-27.29307109,0
4.259304737,-80.49189964,0
3.147545905,-79.09725967,0
5.847705227,90.59859763,0
2.928466598,-60.89990248,0
5.162885225,36.02058482,0
4.06980037,-91.44587556,0
1.063793551,58.13186228,0
1.387335791,71.1260291,0
1.318048676,121.9576825,0
0.168780451,-5.83463052,0
5.038115269,18.78857864,0
2.313403776,47.99003159,0
3.325105591,-52.55397089,0
2.947965208,-32.93518555,0
6.615088615,92.62722838,0
1.880374049,77.67752456,0
0.492040746,63.55863905,0
6.81118524,64.22961362,0
2.536410202,-24.48598977,0
0.11169918,47.65968707,0
1.078647762,97.54150721,0
4.492016303,-54.50919607,0
0.092315574,6.170316746,0
1.303174755,77.9807351,0
4.820241023,-34.05740058,0
1.559102899,102.3951988,0
0.117710542,18.03062166,0
0.525594963,60.3477399,0
6.816364767,49.01159062,0
3.638245181,-41.02065772,0
0.16810359,-7.198798366,0
3.297037958,-97.57198392,0
2.486128338,-10.91685263,0
4.194238914,-88.79117759,0
5.435855895,77.38519358,0
2.200876044,45.92633228,0
3.876759534,-112.172998,0
2.63635425,-67.41692789,0
2.161600087,42.08125902,0
5.130875177,33.78318803,0
1.165675392,105.8304699,0
4.150984579,-85.17968241,0
2.958768406,-82.39658743,0
2.968772983,-55.66727871,0
1.718834746,30.40618584,0
4.023401791,-77.80644214,0
6.601000857,79.67978183,0
5.842498287,96.18555589,0
3.559345473,-89.74769422,0
0.28769456,-2.677111158,0
6.422797243,114.345207,0
0.674719967,54.47550667,0
4.560259649,-58.84001198,0
4.339872782,-85.80261498,0
2.553107278,-20.44708945,0
1.51168179,65.95120139,0
3.1042039,-65.55391123,0
4.663762679,-30.72380479,0
2.739639077,-40.72951917,0
4.121309189,-100.1190518,0
5.349949338,52.49914059,0
3.052720581,-64.01642732,0
3.528508262,-86.16595324,0
3.567343904,-90.93872804,0
3.612238605,-65.19677556,0
4.662339449,-16.56744989,0
5.039427405,10.47971756,0
6.902784711,61.74525212,0
2.696149412,-17.73952547,0
0.900221383,88.15506876,0
4.520977359,-56.88667552,0
5.781190648,72.91926845,0
5.330981574,36.66339011,0
5.548536159,53.56926156,0
0.283586782,82.72826804,0
4.658421437,-64.39088392,0
5.121119049,-30.69951698,0
5.623488199,120.0965996,0
3.489679567,-122.4170633,0
2.350165719,25.95148438,0
6.672527293,84.98761242,0
4.302957945,-65.01347686,0
5.631041318,57.64365692,0
5.022132428,19.34582103,0
2.763507441,4.751132675,0
1.799485203,80.72231915,0
1.342782927,99.17567688,0
0.220050475,19.6085246,0
2.60704089,-73.56961068,0
6.320410499,115.8406853,0
1.49137668,66.57918049,0
2.295647857,29.18211549,0
0.399517,42.26246113,0
4.240386715,-88.72195431,0
1.231066558,102.3441342,0
5.552556679,58.16054886,0
4.466849474,-69.24811481,0
2.313623826,65.92197018,0
0.948544697,114.4608821,0
2.62260783,-18.67114423,0
4.403946451,-92.20417772,0
1.174126727,91.01643604,0
1.710121842,61.49609049,0
0.988258558,112.3933016,0
2.657210869,-45.53308167,0
6.51183641,84.09896232,0
5.988706002,95.31248861,0
5.190917326,2.885119089,0
5.022208625,15.08790522,0
1.170979774,83.90625335,0
1.079735972,86.09489731,0
2.107703526,82.52885824,0
5.519853085,46.17894139,0
6.994085334,47.32728639,0
1.715806542,77.59017016,0
0.740702105,47.06918081,0
4.074415302,-89.10141248,0
0.531018973,24.84074232,0
3.959056799,-111.5309425,0
3.243050095,-88.38122591,0
2.345379311,60.86131052,0
2.747042329,-47.02928149,0
1.488477166,85.62662784,0
1.405211579,88.4801018,0
6.962624888,12.04330378,0
4.597294075,-23.8003633,0
1.906128875,70.34476387,0
2.542573067,-1.675574048,0
1.280629918,113.7392316,0
2.787244778,-5.028887657,0
3.661854907,-89.2907109,0
5.662013816,64.58630314,0
4.602343979,-53.10655639,0
0.20957333,-5.166348993,0
6.64039635,74.00083491,0
3.940381467,-93.06214779,0
0.627098852,98.10085521,0
4.437560152,-110.7908231,0
2.367916045,-0.310520844,0
6.921822145,82.17862497,0
0.649379702,47.45266652,0
2.263493403,44.69699715,0
6.176765473,81.87260764,0
0.433692818,43.18495169,0
5.776493733,68.37641219,0
4.597731387,-60.41431214,0
0.517916802,61.20202343,0
2.032302455,83.74008304,0
1.143132989,106.4976909,0
5.089960793,-3.0397607,0
2.929821276,-94.02958482,0
0.820006954,87.89068899,0
2.779537417,-45.40844396,0
1.598845275,77.58041094,0
2.960534308,-65.43967038,0
6.724200275,110.8212479,0
4.43743045,-72.77527278,0
0.119647775,42.46358038,0
0.596791857,80.96390656,0
2.796523975,-51.55135569,0
4.294102276,-99.909826,0
2.98156778,-23.6669037,0
4.479301772,-76.2786478,0
2.777134916,-32.41501141,0
3.039985486,-78.88002394,0
6.047427733,68.10108343,0
4.377853649,-56.03654836,0
6.074149277,98.92646267,0
5.408771653,35.78777024,0
0.287990492,40.32197624,0
3.062933564,-32.8861001,0
2.432401481,-30.06139678,0
3.731583224,-126.779931,0
3.461594109,-61.72082093,0
2.842371869,-18.4035377,0
6.908429687,44.63134236,0
3.587922725,-104.7730502,0
6.706931144,110.2815618,0
0.632129085,72.44646885,0
4.330127128,-98.34606239,0
4.086084445,-93.35645175,0
3.652704026,-93.74707394,0
6.499670106,107.3417358,0
1.199764629,79.25094832,0
0.734423928,69.59014503,0
3.162533063,-80.91567558,0
4.156455877,-109.7094268,0
1.998122975,67.87480716,0
5.262340336,12.50042429,0
0.066893565,12.82922558,0
2.88292205,-28.61960734,0
4.065235978,-102.401088,0
5.116040819,16.39413006,0
4.186006671,-109.26506,0
6.844898916,78.9087816,0
4.669778189,-10.29358304,0
2.689112656,-44.66376165,0
0.618506442,71.78498371,0
4.704759474,-10.33555091,0
4.534400068,-37.83806471,0
3.651644294,-102.7054414,0
1.660356047,112.2065127,0
0.843675569,80.02157344,0
3.95833592,-70.92920758,0
3.014093385,-57.13785421,0
4.826880302,-32.74894984,0
5.393190455,50.66967153,0
6.771386504,88.82587716,0
2.803314369,-30.16476738,0
1.277936234,99.76718388,0
4.624906618,-37.71868443,0
3.664899555,-104.6629968,0
5.438116631,57.26149627,0
1.492134817,68.89277328,0
1.066422214,125.5111698,0
2.975645714,-49.06306741,0
0.070434863,-25.10451222,0
4.300682807,-53.78178373,0
5.999736969,86.38737969,0
0.747509636,88.72796927,0
6.305658167,121.4469065,0
1.374804617,68.26785889,0
1.755179593,82.24072585,0
4.863691736,-19.86674744,0
1.831869819,56.1185928,0
5.962859515,87.71727461,0
3.439502333,-120.6412234,0
3.228636622,-69.28139829,0
3.572714367,-114.0842778,0
2.094161909,74.29826318,0
5.431116404,60.70812411,0
3.384180659,-92.06417873,0
2.032318946,59.77603344,0
6.606165891,64.9026052,0
1.138533452,71.7910597,0
4.568432195,-33.19900978,0
0.523155569,42.23069338,0
1.21007052,91.08822281,0
1.149911984,131.4501985,0
1.068671668,112.6332203,0
5.95894287,93.90942358,0
5.38705028,50.62332321,0
4.002192247,-61.73604349,0
3.781084853,-140.141549,0
2.854647338,-12.18721685,0
0.203217928,22.31760407,0
6.367644705,132.5386182,0
4.170411917,-78.20796582,0
3.104353222,-97.7678675,0
4.146069914,-83.95540529,0
4.493733262,-54.70644148,0
1.321621717,137.4134813,0
5.005233574,21.03719975,0
6.818566135,78.9525338,0
5.239040989,24.82523231,0
3.493491483,-123.4198363,0
4.862062585,4.239321055,0
1.779144792,67.89727538,0
4.023585385,-73.7250848,0
0.520499953,52.06091675,0
5.341674881,39.10336134,0
2.986867802,-90.94215226,0
6.456187244,124.732987,0
2.564708228,-38.04598369,0
5.550484155,84.82039921,0
3.20054631,-101.1156112,0
1.314645891,100.8867436,0
4.093334045,-107.5987468,0
0.58063556,49.92342343,0
1.289088737,76.32674862,0
6.936304777,74.35510439,0
6.550491895,107.943493,0
0.011579858,-17.71424685,0
5.737465574,106.1161719,0
0.927182467,104.8435992,0
4.003100302,-89.29822032,0
2.563814066,-6.189173803,0
6.678582912,83.59853898,0
6.417176728,98.31175744,0
6.071225857,115.0865077,0
3.780247231,-84.54400576,0
4.546004906,-40.80856035,0
5.87693482,74.84027477,0
6.7021628,61.80795929,0
3.258110231,-89.71321241,0
2.9258623,-66.66027584,0
2.768823268,-35.96929808,0
5.815313288,83.39261563,0
2.57053906,34.76912332,0
4.388437209,-54.04891634,0
2.030010822,57.53871797,0
4.531465525,-22.72578729,0
4.601921956,-49.17018452,0
1.000805873,119.3520782,0
4.580018121,-7.584301696,0
2.605330716,-6.992520842,0
4.574811794,-64.55456831,0
5.861575906,86.86923214,0
6.708172188,58.21857889,0
1.804233205,122.7280616,0
0.568667116,97.2391543,0
6.357150528,73.91775493,0
1.328239886,93.26439438,0
1.318612647,136.0757893,0
6.821893624,71.41198751,0
5.916098218,80.87053184,0
3.688100225,-119.4968125,0
2.85152616,-52.02934572,0
3.568622307,-141.1244208,0
1.834109894,47.51812776,0
1.191652218,112.9231574,0
4.814611321,-11.25760249,0
3.590367777,-86.99635296,0
5.256668799,24.07099739,0
1.528238766,97.23584784,0
4.05699037,-65.52738362,0
6.060174322,55.60413544,0
2.639961657,-14.38399579,0
3.311706808,-58.9201518,0
6.771374912,79.43544663,0
5.623065121,48.66416625,0
2.962703838,-46.27586485,0
5.906805205,131.5865207,0
5.658149374,77.02782109,0
0.991575712,72.258641,0
3.632451073,-74.07915034,0
4.06496212,-82.46389098,0
4.083488085,-83.21093806,0
5.638857177,86.15319769,0
2.419622195,2.55701598,0
6.404566066,144.2071079,0
4.841580313,-35.38880681,0
4.444301023,-62.36892557,0
4.860849055,1.207441777,0
5.65271325,85.33377062,0
5.223818486,7.353539065,0
2.387847015,19.20247704,0
5.400424857,41.69814371,0
2.915968689,-69.66952053,0
3.40931702,-121.8491208,0
4.599093959,-32.07331884,0
2.084515276,49.33834521,0
4.067024227,-89.28919356,0
5.721414376,107.6342338,0
1.246048587,103.7292984,0
0.887449448,101.7315357,0
0.622223663,84.87713435,0
2.04382606,64.56315869,0
0.895803247,115.9227693,0
5.732803591,101.9103024,0
5.241759024,15.5083356,0
1.6578937,91.2965572,0
2.095650436,63.42301849,0
5.974139457,67.62903891,0
2.209931706,12.49045065,0
3.948897446,-72.26882552,0
5.008097218,-6.458357351,0
6.521157949,107.935633,0
0.947202856,112.2382443,0
1.834672872,98.13911848,0
0.986956373,62.7247751,0
0.936677074,98.65042823,0
6.76884906,82.94541548,0
3.393795854,-122.7482761,0
3.004153453,-55.05576661,0
3.688241076,-116.8303778,0
5.736869767,75.41787444,0
1.013375121,109.4143573,0
5.828096097,101.3934521,0
1.315318077,107.688601,0
5.552384628,104.2440979,0
6.438012467,110.8353778,0
5.814415967,29.06856746,0
3.568938199,-66.28098455,0
6.005088034,139.009699,0
4.381764515,-66.35858042,0
5.098602884,-14.58718028,0
0.595277086,64.70282291,0
1.534422349,78.02755604,0
6.863966657,111.3582981,0
1.877513938,59.64762575,0
2.968083248,-53.27600177,0
2.963958187,-57.87395969,0
6.14754828,120.4694979,0
5.332947293,10.15438882,0
1.827003266,81.40732806,0
4.446063962,-62.74920706,0
3.094995795,-50.47486403,0
5.585436259,111.7024752,0
1.549746647,43.25961958,0
4.098277847,-75.12611739,0
1.912391714,91.41742735,0
2.870124914,-23.24768625,0
1.275693161,66.42140677,0
3.725883838,-69.81829566,0
3.6259807,-69.25475764,0
4.899054129,-10.48112829,0
5.206932359,24.50430804,0
1.407026652,87.817433,0
4.228489401,-84.31151947,0
2.115388936,64.17084146,0
5.939882355,80.97620046,0
0.567291604,64.16887114,0
5.243947872,27.12715841,0
5.255088272,13.65955817,0
5.126526294,26.76685606,0
4.490004171,-26.61059426,0
4.490035512,-80.49238292,0
5.310223191,29.39177101,0
0.528960516,42.70571656,0
6.99659553,58.58783001,0
0.065995337,3.7930444,0
4.635611194,-56.05225292,0
3.014339,-57.72971393,0
2.288216015,5.160987082,0
1.061939244,83.18403888,0
5.556648614,97.28956336,0
5.23945417,15.43590675,0
5.66535913,105.3050919,0
6.171882067,89.13104331,0
2.421180078,16.89462517,0
0.695088419,29.780975,0
2.036601716,51.58003824,0
5.298125847,24.33668483,0
2.591956626,1.455636863,0
3.419919521,-78.01402777,0
5.79064734,68.26037205,0
6.358627833,111.0788936,0
6.398694943,119.2153105,0
0.052164574,2.902221009,0
1.737696407,110.7590796,0
1.851770577,90.93763724,0
6.559963161,60.50793293,0
2.964290138,-36.01449806,0
3.426754029,-67.81667456,0
3.294466029,-74.79686603,0
4.045073027,-95.83080831,0
5.022021056,-11.23864445,0
6.214822108,52.05652486,0
2.429806198,5.195442838,0
3.774878982,-89.82063319,0
0.023523114,1.284746223,0
6.002005293,63.81851237,0
2.099492616,46.09659798,0
5.957836159,74.05888752,0
5.108036897,46.12439151,0
2.553402066,12.75584666,0
4.894049854,-9.067435565,0
0.223886836,60.48511744,0
0.37538734,25.58096948,0
2.804231798,-32.94226482,0
6.130356268,145.9918258,0
5.053702555,5.544474134,0
5.628691892,78.02282837,0
1.488989938,61.04005406,0
0.361291951,40.81324028,0
1.304521233,73.60907206,0
3.542237747,-97.01713493,0
2.848505082,-45.61582644,0
1.496332837,69.18270462,0
4.906278491,21.84094488,0
3.664900135,-93.39546712,0
1.050610757,106.2677927,0
4.704691597,-38.24565032,0
5.042945221,24.04907105,0
3.496617948,-83.77669981,0
4.310729994,-82.68809749,0
5.584126961,50.90474139,0
6.343942176,93.61806302,0
6.421344684,107.0715215,0
3.518004163,-92.93351048,0
1.608821582,97.20452821,0
3.789215399,-93.49407826,0
5.544538449,64.30184655,0
6.460688336,101.2411734,0
4.618746593,-74.98976783,0
4.179014814,-79.92068014,0
1.466657557,79.80262681,0
1.501366171,92.06664814,0
1.080707604,131.2870056,0
5.135631772,15.65110159,0
4.726269657,-43.81268789,0
1.77812709,53.57695612,0
6.037791777,118.8885701,0
5.689311329,104.2759988,0
0.067289042,-13.98970407,0
4.702182089,-26.19319405,0
6.069203437,80.50284925,0
0.554263975,2.839530407,0
5.824497528,62.3003762,0
6.685483622,68.91561152,0
6.206504628,102.409447,0
0.223166321,-17.16416934,0
3.579909041,-50.53305653,0
5.663744194,70.18348355,0
3.595049381,-77.46519708,0
0.99974852,87.9665019,0
5.819682096,61.72598249,0
2.08084465,69.35971051,0
4.750920031,-16.36727854,0
0.049026518,21.57189422,0
3.617185197,-103.1745407,0
1.5699483,107.1161858,0
0.543953777,78.16647934,0
1.473451776,118.9217214,0
1.382466548,113.9252416,0
6.604729742,58.4072524,0
2.536464793,11.32705766,0
1.320706395,73.37203557,0
2.45178161,15.49424521,0
1.900962984,33.76623543,0
0.025044462,-23.07495842,0
4.295089955,-107.9914164,0
1.742975692,84.31404763,0
3.324293897,-103.8740372,0
6.069346379,94.72475897,0
2.779397136,-45.92119674,0
6.873420887,66.58110488,0
2.50436554,16.12829917,0
4.947031235,-14.07811978,0
1.577902743,116.8695117,0
1.02685299,87.27029801,0
2.268544498,8.499308466,0
6.848076938,83.5530883,0
4.563527418,-36.89372884,0
6.463854292,61.09125871,0
6.390337025,138.8307124,0
4.214426269,-77.85109353,0
1.153471681,86.14158927,0
5.897874734,84.83027301,0
4.998164547,1.05896925,0
3.942474107,-109.8654178,0
2.247563961,54.1028695,0
5.004583121,-18.11934323,0
5.30951168,16.38439286,0
3.69616276,-79.80683564,0
6.942279582,79.74164033,0
6.096989566,90.06015546,0
3.143535948,-75.75154034,0
6.827484668,96.21272213,0
6.980851736,40.37245726,0
0.482175912,71.682879,0
5.922074365,125.2389038,0
4.868958172,-25.71554016,0
6.516102036,75.46570172,0
1.217623938,92.90729366,0
4.594559081,-19.34987841,0
6.249172701,96.47641953,0
5.347582128,21.37220834,0
6.906023621,72.66266177,0
4.116698237,-90.42756824,0
3.787764821,-70.83273122,0
6.348327539,100.1559369,0
2.807098425,-36.35858778,0
5.775857891,77.46734066,0
0.650218574,60.17598886,0
5.318986503,61.65389129,0
2.903378049,-59.39366035,0
1.787918657,87.74949484,0
0.785650873,82.43424161,0
2.998297462,-101.4348113,0
2.633999416,-27.42711963,0
5.190969813,13.78490144,0
6.432268687,93.59075451,0
1.418847703,73.41416238,0
1.806516961,77.33455857,0
1.130534443,87.56177671,0
6.055457456,99.14458377,0
4.225761624,-83.24952504,0
4.711348108,-63.41357232,0
1.169108882,96.0520067,0
3.082484447,-66.78353167,0
1.973421946,68.86987988,0
5.69687956,56.64352805,0
4.259633458,-91.37525825,0
0.015573376,-23.56852639,0
5.781541969,100.6482901,0
3.415412424,-92.32176369,0
2.498100029,13.88438662,0
3.941629925,-99.48613387,0
4.066867909,-79.76148924,0
6.621014357,61.13454706,0
5.714833286,59.4281129,0
5.112172746,-7.098459902,0
6.37049829,79.58573481,0
1.790004468,74.04503444,0
5.377075368,46.14178593,0
4.141044851,-89.79857133,0
6.573273198,68.45441332,0
3.943187416,-125.3586252,0
2.157331842,47.11606407,0
0.460258634,34.98167668,0
5.032890557,14.85675903,0
4.876107718,-14.53204414,0
3.872528551,-88.90806041,0
6.985844945,85.56009847,0
6.386375055,133.9031733,0
1.549489218,73.80712188,0
3.318362896,-82.236855,0
0.475856546,18.38879988,0
3.940230036,-108.4383623,0
1.656676527,107.2087442,0
4.811318463,-31.15094943,0
2.811694422,-19.88019841,0
1.718066595,83.568408,0
6.368289321,79.59169013,0
2.00764817,34.1650405,0
4.40170183,-50.72191171,0
6.351715186,83.97805174,0
6.956454892,95.57335603,0
5.794218589,52.15497729,0
0.09249417,30.88135229,0
0.086784428,21.34769405,0
2.421877625,-7.660085725,0
2.74044105,-29.55300169,0
1.378764235,89.24108646,0
1.227343839,96.34162472,0
5.386653677,35.66310292,0
1.763603905,70.20566194,0
0.326328633,45.31108793,0
2.366869229,35.45942524,0
2.374140551,15.27042347,0
0.291755284,19.5773675,0
0.46595325,37.29403399,0
4.743796455,-16.29180083,0
5.174334437,28.41732043,0
3.308869901,-88.19086726,0
5.977016601,111.8789174,0
6.019995677,124.0738567,0
0.289112226,35.66663436,0
4.236372932,-108.8127818,0
0.760349815,117.1960413,0
6.709184497,92.91409839,0
5.466339613,112.2033046,0
2.643176898,-54.82442032,0
5.498607432,44.07537573,0
2.379762234,60.84609063,0
1.065245916,65.92773463,0
4.283224157,-67.93953609,0
0.520304199,53.1251022,0
0.622757008,107.0475367,0
4.447616572,-87.5037938,0
6.935114517,16.97521269,0
0.220169322,26.74698714,0
0.610538169,26.5380703,0
2.76025013,-37.05551611,0
3.962733578,-114.2994939,0
5.943749456,84.04133715,0
4.875659811,-6.279039586,0
2.363776863,-17.02541529,0
1.428879206,88.44789049,0
6.618210882,102.2840937,0
0.711658057,95.78487221,0
5.771332601,82.26702302,0
6.975727521,51.83039032,0
2.004067499,65.30255594,0
5.338840022,4.686852696,0
4.287734267,-60.53975006,0
0.536557444,52.13718041,0
4.254080913,-71.43344575,0
0.688060038,95.33782911,0
5.585694321,38.77745593,0
3.262493476,-78.37611492,0
3.49585828,-85.6884573,0
3.334191207,-97.82802824,0
1.220267845,95.49085697,0
3.836111648,-85.22925758,0
4.403690306,-59.4589265,0
5.758460945,69.01197294,0
4.566120223,-21.19810448,0
3.600588348,-99.90899535,0
5.192950738,-0.002862435,0
4.735031081,-60.0944412,0
0.8643503,95.45285799,0
4.658658944,-61.6833916,0
3.156898715,-81.6964778,0
2.222160788,17.21000834,0
2.986508234,-89.93183909,0
5.289987698,43.20128451,0
1.771001068,45.26862231,0
4.692007131,-31.86914677,0
6.163088303,106.1657155,0
4.698638737,-9.166309694,0
4.513911641,-88.84872133,0
0.355572348,73.70991403,0
1.282181345,80.53077339,0
4.234170106,-103.9642961,0
4.897023979,8.686142598,0
3.230523477,-73.86894468,0
2.441117249,12.4254849,0
3.830462738,-79.8266201,0
6.756029699,74.00559426,0
0.459568011,57.73727973,0
5.229825625,38.84794244,0
2.475729855,12.74363209,0
0.638196319,84.31067185,0
4.715780845,-49.10829606,0
1.739294022,73.60360227,0
6.065238942,82.71389232,0
1.118094189,96.78744829,0
3.928738604,-97.00387856,0
6.521898679,54.36769353,0
3.995112823,-65.86038678,0
2.092281479,68.5081846,0
4.93152783,15.88333503,0
5.682532143,91.29082914,0
0.331167035,29.6083379,0
5.53997518,53.29629464,0
3.963657452,-123.1399319,0
3.950352455,-104.3551683,0
0.331068446,47.63857212,0
3.892014746,-105.3596236,0
6.268611199,129.8529568,0
1.970622647,59.46410703,0
2.511196035,10.52591649,0
4.024441266,-85.30850459,0
4.297243233,-59.01742832,0
6.164513388,139.8144994,0
5.331411436,50.27404395,0
3.985796093,-69.54706278,0
5.269425025,47.6104393,0
6.33188457,67.96272956,0
1.921538772,48.02610535,0
6.878759658,88.03856675,0
4.056316869,-107.6010349,0
0.717964066,126.8045716,0
4.092687709,-115.9552999,0
0.847031334,90.71329622,0
3.524347704,-121.0062157,0
2.529488565,-12.52984949,0
0.164637321,12.86482244,0
0.867366248,72.03966787,0
0.629443272,85.5193593,0
1.869269641,59.11945011,0
4.897338182,-13.54180064,0
2.01446842,5.476047847,0
3.666263058,-107.6883214,0
5.760297882,116.2435894,0
3.040172662,-39.4207913,0
1.052952573,105.8037432,0
1.162154805,123.3836636,0
4.351394482,-76.46856658,0
6.706952428,32.27748192,0
4.615870267,-39.52022043,0
2.959259208,-57.2468082,0
0.536070599,25.64993793,0
2.947713059,-56.48551894,0
4.853311147,-42.29893949,0
0.050648355,34.25991612,0
1.074650382,88.04323431,0
4.520209461,-45.61138513,0
1.277369051,98.94207741,0
5.727597407,73.08885801,0
2.886865106,-6.883794092,0
4.964593346,-13.46692524,0
